dataset,seed,model,v_measure,adjusted_rand_index
rai,5,Qwen3-Embedding-Scandi-0.6B,0.14784980963290087,0.013104598056519817
rai,5,bge-m3,0.19817062863543383,-0.006108919152681584
rai,5,dfm-sentence-encoder-large,0.14784980963290087,0.013104598056519817
rai,5,jaccard-binary,0.3022534877992874,-0.041074815779582344
rai,5,m2v-dfm-large,0.25868869669845546,0.04450643898379306
rai,5,mmBERTscandi-base-embedding,0.14784980963290087,0.013104598056519817
rai,5,model2vecdk,0.42428219919598653,0.10583834959967273
rai,5,model2vecdk-stem,0.29287102702570483,0.07446568544521513
rai,5,multilingual-e5-base,0.6245104344696961,0.2661744022503516
rai,5,multilingual-e5-large,0.14784980963290087,0.013104598056519817
rai,5,multilingual-e5-large-instruct,0.260150759762239,0.04463899003833876
rai,5,multilingual-e5-small,0.5743389396291262,0.2165808241454637
rai,5,mxbai-embed-large-v1,0.14784980963290087,0.013104598056519817
rai,5,nb-sbert-base,0.6751512344310513,0.3352923606718673
rai,5,paraphrase-multilingual-MiniLM-L12-v2,0.14784980963290087,0.013104598056519817
rai,5,paraphrase-multilingual-mpnet-base-v2,0.6677056611897063,0.2712095621670781
rai,5,potion-base-2M,0.14784980963290087,0.013104598056519817
rai,5,potion-base-4M,0.14784980963290087,0.013104598056519817
rai,5,potion-base-8M,0.14784980963290087,0.013104598056519817
rai,5,potion-multilingual-128M,0.6757121143378925,0.2858207097377712
rai,5,snowflake-arctic-embed-l-v2.0,0.5636529930981053,0.1753302348336595
rai,5,static-similarity-mrl-multilingual-v1,0.14784980963290087,0.013104598056519817
rai,5,text-embedding-3-large,0.7599501459393457,0.32076446280991733
rai,5,text-embedding-3-small,0.3722310598189108,0.12587751410482795
rai,5,text-embedding-ada-002,0.5951183185703044,0.23663853727144868
rai,5,tfidf-char35,0.782496603247847,0.25164068908941756
rai,5,xlm-roberta-base,0.14784980963290087,0.013104598056519817
rai,5,xlm-roberta-large,0.14784980963290087,0.013104598056519817
welfare,4,EmbeddingGemma-Scandi-300m,0.7364772194098775,0.5198682681504982
welfare,4,LaBSE,0.7157581145904912,0.48858054756563185
welfare,4,M2V_base_glove,0.31538870687855797,0.023879452902520745
welfare,4,M2V_base_glove_subword,0.35836522556601785,-0.00846144364026978
welfare,4,M2V_base_output,0.29587800056511687,-0.013303587746330644
welfare,4,Qwen3-Embedding-0.6B,0.14342236843084902,-0.014558718508766019
welfare,4,Qwen3-Embedding-Scandi-0.6B,0.4625773537147322,0.10218671152228764
welfare,4,bge-m3,0.38999099283017313,0.10750937182248624
welfare,4,dfm-sentence-encoder-large,0.6512472037940564,0.33297027071405616
welfare,4,jaccard-binary,0.12812825601132213,-0.002038590707992019
welfare,4,m2v-dfm-large,0.43480502194709925,0.19917292851574572
welfare,4,mmBERTscandi-base-embedding,0.4890722705502713,0.15383544037200983
welfare,4,model2vecdk,0.6912038711532629,0.334040390649167
welfare,4,model2vecdk-stem,0.6484841235189605,0.26605564222568906
welfare,4,multilingual-e5-base,0.38999099283017313,0.10750937182248624
welfare,4,multilingual-e5-large,0.38999099283017313,0.10750937182248624
welfare,4,multilingual-e5-large-instruct,0.8026978326521215,0.5856040588645455
welfare,4,multilingual-e5-small,0.7089583456387356,0.47878845594392555
welfare,4,mxbai-embed-large-v1,0.7236988479871831,0.3713804420435073
welfare,4,nb-sbert-base,0.8125618857058371,0.6102576153017831
welfare,4,paraphrase-multilingual-MiniLM-L12-v2,0.22882469616596768,0.0162930509392388
welfare,4,paraphrase-multilingual-mpnet-base-v2,0.764543670205387,0.4159087854486806
welfare,4,potion-base-2M,0.29587800056511687,-0.013303587746330644
welfare,4,potion-base-4M,0.27792994034986207,0.04618655097272715
welfare,4,potion-base-8M,0.27792994034986207,0.04618655097272715
welfare,4,potion-multilingual-128M,0.7089583456387356,0.47878845594392555
welfare,4,snowflake-arctic-embed-l-v2.0,0.7429020208558168,0.47878845594392555
welfare,4,static-similarity-mrl-multilingual-v1,0.46771147264740753,0.012336908850987392
welfare,4,text-embedding-3-large,0.7715764455272686,0.5453911565728964
welfare,4,text-embedding-3-small,0.7575954017287152,0.5290335410314199
welfare,4,text-embedding-ada-002,0.7575954017287152,0.5290335410314199
welfare,4,tfidf-char35,0.7659047877037161,0.49874307314029875
welfare,4,xlm-roberta-base,0.11091445793703164,-0.05074553533282064
welfare,4,xlm-roberta-large,0.27792994034986207,0.04618655097272715
rai,26,EmbeddingGemma-Scandi-300m,0.4991832922226065,0.16038334053898257
rai,26,LaBSE,0.36871131943004687,0.023940932164282416
rai,26,M2V_base_glove,0.14917260764064738,0.01648406374501992
rai,26,M2V_base_glove_subword,0.11111434061257613,-0.02101593625498008
rai,26,M2V_base_output,0.11111434061257613,-0.02101593625498008
rai,26,Qwen3-Embedding-0.6B,0.4003354241418384,0.02657718120805369
rai,26,Qwen3-Embedding-Scandi-0.6B,0.4380078776612827,0.07365482233502538
rai,26,bge-m3,0.23844622018446665,0.02657718120805369
rai,26,dfm-sentence-encoder-large,0.11111434061257613,-0.02101593625498008
rai,26,jaccard-binary,0.09484310023783074,-0.03296812749003984
rai,26,m2v-dfm-large,0.4903756039122684,0.07316073354908306
rai,26,mmBERTscandi-base-embedding,0.4227934818483503,0.17228412256267409
rai,26,model2vecdk,0.15417894838972,-0.011560849967804248
rai,26,model2vecdk-stem,0.38549735696954757,0.1272121351413468
rai,26,multilingual-e5-base,0.23844622018446665,0.02657718120805369
rai,26,multilingual-e5-large,0.5676959912879738,0.03918015102481122
rai,26,multilingual-e5-large-instruct,0.30802383044456993,-0.020899264313016315
rai,26,multilingual-e5-small,0.34000557096607426,0.004130533064814434
rai,26,mxbai-embed-large-v1,0.11111434061257613,-0.02101593625498008
rai,26,nb-sbert-base,0.22189643671813034,-0.0018961158354401306
rai,26,paraphrase-multilingual-MiniLM-L12-v2,0.35820253169892,-0.002708814028610983
rai,26,paraphrase-multilingual-mpnet-base-v2,0.23844622018446665,0.02657718120805369
rai,26,potion-base-2M,0.11111434061257613,-0.02101593625498008
rai,26,potion-base-4M,0.15417894838972,-0.011560849967804248
rai,26,potion-base-8M,0.15417894838972,-0.011560849967804248
rai,26,potion-multilingual-128M,0.41996366972459354,0.000445053064019171
rai,26,snowflake-arctic-embed-l-v2.0,0.23844622018446665,0.02657718120805369
rai,26,static-similarity-mrl-multilingual-v1,0.11111434061257613,-0.02101593625498008
rai,26,text-embedding-3-large,0.23844622018446665,0.02657718120805369
rai,26,text-embedding-3-small,0.35820253169892,-0.002708814028610983
rai,26,text-embedding-ada-002,0.23844622018446665,0.02657718120805369
rai,26,tfidf-char35,0.5916141815273006,0.07125000000000001
rai,26,xlm-roberta-base,0.11111434061257613,-0.02101593625498008
rai,26,xlm-roberta-large,0.22942322133748388,0.009100988189925283
rai,12,EmbeddingGemma-Scandi-300m,0.4197224487716633,0.06343111535973697
rai,12,LaBSE,0.6670620342460389,0.15692067736355075
rai,12,M2V_base_glove,0.15539976089242183,-0.019902797509288545
rai,12,M2V_base_glove_subword,0.15539976089242183,-0.019902797509288545
rai,12,M2V_base_output,0.15539976089242183,-0.019902797509288545
rai,12,Qwen3-Embedding-0.6B,0.6013854657861619,0.058041917554423346
rai,12,Qwen3-Embedding-Scandi-0.6B,0.15539976089242183,-0.019902797509288545
rai,12,bge-m3,0.11950637358807081,-0.06187324715216837
rai,12,dfm-sentence-encoder-large,0.20024474547259152,-0.008356276924841213
rai,12,jaccard-binary,0.2506099785394826,-0.031436667554209305
rai,12,m2v-dfm-large,0.5696083163766127,0.06142890226956925
rai,12,mmBERTscandi-base-embedding,0.15539976089242183,-0.019902797509288545
rai,12,model2vecdk,0.5394776241872978,0.09598827624106979
rai,12,model2vecdk-stem,0.46253450278657776,0.00036099274932386086
rai,12,multilingual-e5-base,0.11950637358807081,-0.06187324715216837
rai,12,multilingual-e5-large,0.15539976089242183,-0.019902797509288545
rai,12,multilingual-e5-large-instruct,0.46704260098969125,0.014780909009151848
rai,12,multilingual-e5-small,0.15539976089242183,-0.019902797509288545
rai,12,mxbai-embed-large-v1,0.19680696057217317,0.02185866377661609
rai,12,nb-sbert-base,0.1444309599147003,-0.05763558297505149
rai,12,paraphrase-multilingual-MiniLM-L12-v2,0.213417519922656,-0.0019127815251092847
rai,12,paraphrase-multilingual-mpnet-base-v2,0.15612044600100647,-0.026633130953466415
rai,12,potion-base-2M,0.15539976089242183,-0.019902797509288545
rai,12,potion-base-4M,0.15539976089242183,-0.019902797509288545
rai,12,potion-base-8M,0.15539976089242183,-0.019902797509288545
rai,12,potion-multilingual-128M,0.23135199707773252,0.02779074978595803
rai,12,snowflake-arctic-embed-l-v2.0,0.23527489663385498,0.01142588932446787
rai,12,static-similarity-mrl-multilingual-v1,0.15539976089242183,-0.019902797509288545
rai,12,text-embedding-3-large,0.23015910707352183,-0.007252681609225254
rai,12,text-embedding-3-small,0.17151898614077304,-0.004084963335813837
rai,12,text-embedding-ada-002,0.2608704949227796,-0.049176993361546864
rai,12,tfidf-char35,0.6425664002520745,0.20100399904454427
rai,12,xlm-roberta-base,0.15539976089242183,-0.019902797509288545
rai,12,xlm-roberta-large,0.15539976089242183,-0.019902797509288545
rai,27,EmbeddingGemma-Scandi-300m,0.23378648139266076,0.023662145830535785
rai,27,LaBSE,0.1694745545378518,-0.004537129045253122
rai,27,M2V_base_glove,0.11326456370056152,-0.010817914213624895
rai,27,M2V_base_glove_subword,0.11326456370056152,-0.010817914213624895
rai,27,M2V_base_output,0.11326456370056152,-0.010817914213624895
rai,27,Qwen3-Embedding-0.6B,0.5086885208551856,0.01358656667753505
rai,27,Qwen3-Embedding-Scandi-0.6B,0.11326456370056152,-0.010817914213624895
rai,27,bge-m3,0.27765168189073774,0.056557987196665174
rai,27,dfm-sentence-encoder-large,0.1694745545378518,-0.004537129045253122
rai,27,jaccard-binary,0.13061098158236084,0.0015664423885618176
rai,27,m2v-dfm-large,0.23378648139266076,0.023662145830535785
rai,27,mmBERTscandi-base-embedding,0.11326456370056152,-0.010817914213624895
rai,27,model2vecdk,0.32989902546051453,0.003113270909881078
rai,27,model2vecdk-stem,0.35786998055910735,0.03059920106524634
rai,27,multilingual-e5-base,0.27765168189073774,0.056557987196665174
rai,27,multilingual-e5-large,0.11326456370056152,-0.010817914213624895
rai,27,multilingual-e5-large-instruct,0.27765168189073774,0.056557987196665174
rai,27,multilingual-e5-small,0.27765168189073774,0.056557987196665174
rai,27,mxbai-embed-large-v1,0.11326456370056152,-0.010817914213624895
rai,27,nb-sbert-base,0.3308938223676064,0.10618270874728525
rai,27,paraphrase-multilingual-MiniLM-L12-v2,0.11326456370056152,-0.010817914213624895
rai,27,paraphrase-multilingual-mpnet-base-v2,0.38776744318389433,0.022445814393569907
rai,27,potion-base-2M,0.11326456370056152,-0.010817914213624895
rai,27,potion-base-4M,0.11326456370056152,-0.010817914213624895
rai,27,potion-base-8M,0.11326456370056152,-0.010817914213624895
rai,27,potion-multilingual-128M,0.5908437279981633,0.07473066854611357
rai,27,snowflake-arctic-embed-l-v2.0,0.3879436700847027,0.002511883250658903
rai,27,static-similarity-mrl-multilingual-v1,0.11326456370056152,-0.010817914213624895
rai,27,text-embedding-3-large,0.27765168189073774,0.056557987196665174
rai,27,text-embedding-3-small,0.11326456370056152,-0.010817914213624895
rai,27,text-embedding-ada-002,0.11326456370056152,-0.010817914213624895
rai,27,tfidf-char35,0.6492237029431422,0.12207871329352991
rai,27,xlm-roberta-base,0.1694745545378518,-0.004537129045253122
rai,27,xlm-roberta-large,0.1694745545378518,-0.004537129045253122
rai,25,EmbeddingGemma-Scandi-300m,0.2820019208925761,0.06728847435043304
rai,25,LaBSE,0.3038857182122563,0.07154340836012862
rai,25,M2V_base_glove,0.12362251730398721,0.0027100271002710036
rai,25,M2V_base_glove_subword,0.3038857182122563,0.07154340836012862
rai,25,M2V_base_output,0.4166935279889009,0.06177903101768777
rai,25,Qwen3-Embedding-0.6B,0.20725189683563675,-0.0457516339869281
rai,25,Qwen3-Embedding-Scandi-0.6B,0.1997943180117606,-0.016666666666666666
rai,25,bge-m3,0.2820019208925761,0.06728847435043304
rai,25,dfm-sentence-encoder-large,0.3707574995063251,0.07629612859406837
rai,25,jaccard-binary,0.10685920218557436,-0.008130081300813007
rai,25,m2v-dfm-large,0.3038857182122563,0.07154340836012862
rai,25,mmBERTscandi-base-embedding,0.43311137218709056,0.15451895043731778
rai,25,model2vecdk,0.26713457550810293,0.053964023984010664
rai,25,model2vecdk-stem,0.5341630321586921,0.13236929922135707
rai,25,multilingual-e5-base,0.2820019208925761,0.06728847435043304
rai,25,multilingual-e5-large,0.380843349128995,0.07267346267675107
rai,25,multilingual-e5-large-instruct,0.2820019208925761,0.06728847435043304
rai,25,multilingual-e5-small,0.2820019208925761,0.06728847435043304
rai,25,mxbai-embed-large-v1,0.6065457595947308,0.0625
rai,25,nb-sbert-base,0.2820019208925761,0.06728847435043304
rai,25,paraphrase-multilingual-MiniLM-L12-v2,0.2820019208925761,0.06728847435043304
rai,25,paraphrase-multilingual-mpnet-base-v2,0.2820019208925761,0.06728847435043304
rai,25,potion-base-2M,0.3605630310588127,0.056795131845841784
rai,25,potion-base-4M,0.3038857182122563,0.07154340836012862
rai,25,potion-base-8M,0.3038857182122563,0.07154340836012862
rai,25,potion-multilingual-128M,0.2820019208925761,0.06728847435043304
rai,25,snowflake-arctic-embed-l-v2.0,0.2820019208925761,0.06728847435043304
rai,25,static-similarity-mrl-multilingual-v1,0.12362251730398721,0.0027100271002710036
rai,25,text-embedding-3-large,0.3707574995063251,0.07629612859406837
rai,25,text-embedding-3-small,0.3707574995063251,0.07629612859406837
rai,25,text-embedding-ada-002,0.3038857182122563,0.07154340836012862
rai,25,tfidf-char35,0.6733517271073759,0.3140990745781165
rai,25,xlm-roberta-base,0.2148235116188743,0.02490170380078637
rai,25,xlm-roberta-large,0.3476468698413806,0.017079121645172533
rai,14,EmbeddingGemma-Scandi-300m,0.6763307886996364,0.06475485661424607
rai,14,LaBSE,0.6244741801705476,0.1720890410958904
rai,14,M2V_base_glove,0.12446590507783523,-0.005642577564189751
rai,14,M2V_base_glove_subword,0.12446590507783523,-0.005642577564189751
rai,14,M2V_base_output,0.12446590507783523,-0.005642577564189751
rai,14,Qwen3-Embedding-0.6B,0.6058087734687825,-0.005978865406006673
rai,14,Qwen3-Embedding-Scandi-0.6B,0.5597353125641065,0.2090356992965378
rai,14,bge-m3,0.3795189956474358,0.08403298527780181
rai,14,dfm-sentence-encoder-large,0.4076377121404946,0.060353370988975426
rai,14,jaccard-binary,0.24731741372641203,-0.017490659635652245
rai,14,m2v-dfm-large,0.5334512295377729,-0.037232446864359746
rai,14,mmBERTscandi-base-embedding,0.3770604613074239,0.08357603791902232
rai,14,model2vecdk,0.28281129025121415,0.038040869640482505
rai,14,model2vecdk-stem,0.24028827345409565,0.01505764816360601
rai,14,multilingual-e5-base,0.3795189956474358,0.08403298527780181
rai,14,multilingual-e5-large,0.3795189956474358,0.08403298527780181
rai,14,multilingual-e5-large-instruct,0.6192171919585227,0.09285050023249186
rai,14,multilingual-e5-small,0.6685411068021332,0.10874747845222812
rai,14,mxbai-embed-large-v1,0.6077626499365048,0.07329298856898343
rai,14,nb-sbert-base,0.1546206440555523,-0.02256066054487608
rai,14,paraphrase-multilingual-MiniLM-L12-v2,0.19221671203989985,-0.023950507790762382
rai,14,paraphrase-multilingual-mpnet-base-v2,0.40781790267557105,-0.006
rai,14,potion-base-2M,0.3795189956474358,0.08403298527780181
rai,14,potion-base-4M,0.3795189956474358,0.08403298527780181
rai,14,potion-base-8M,0.3795189956474358,0.08403298527780181
rai,14,potion-multilingual-128M,0.3770357569755582,-0.054302830843596536
rai,14,snowflake-arctic-embed-l-v2.0,0.13933956013720014,-0.034266331782825454
rai,14,static-similarity-mrl-multilingual-v1,0.12446590507783523,-0.005642577564189751
rai,14,text-embedding-3-large,0.13933956013720014,-0.034266331782825454
rai,14,text-embedding-3-small,0.19221671203989985,-0.023950507790762382
rai,14,text-embedding-ada-002,0.2533873004714308,0.019220920555662248
rai,14,tfidf-char35,0.556999432694494,0.05177068802591909
rai,14,xlm-roberta-base,0.3795189956474358,0.08403298527780181
rai,14,xlm-roberta-large,0.3770604613074239,0.08357603791902232
welfare,5,EmbeddingGemma-Scandi-300m,0.7004098202815942,0.3411208965805906
welfare,5,LaBSE,0.7453812271911131,0.41736997862662356
welfare,5,M2V_base_glove,0.15594084275129216,0.023299365845399524
welfare,5,M2V_base_glove_subword,0.15594084275129216,0.023299365845399524
welfare,5,M2V_base_output,0.2159053080639706,-0.007250221416083547
welfare,5,Qwen3-Embedding-0.6B,0.35130039532467566,0.0668692743768035
welfare,5,Qwen3-Embedding-Scandi-0.6B,0.3294073778678711,0.08800692033785795
welfare,5,bge-m3,0.34337634170171094,0.09256777264749731
welfare,5,dfm-sentence-encoder-large,0.18575934615605447,0.014861977806993817
welfare,5,jaccard-binary,0.12708463529216593,-0.00125055232153992
welfare,5,m2v-dfm-large,0.6214820768953035,0.14563299625606338
welfare,5,mmBERTscandi-base-embedding,0.4541333393383845,0.11232003932430261
welfare,5,model2vecdk,0.37330065201294604,0.10030002181071596
welfare,5,model2vecdk-stem,0.5811672083993371,0.12698070335790615
welfare,5,multilingual-e5-base,0.525259096325845,0.18939631293747372
welfare,5,multilingual-e5-large,0.330943673865175,0.10705384174214946
welfare,5,multilingual-e5-large-instruct,0.7627790255905433,0.4942682264527587
welfare,5,multilingual-e5-small,0.5356120383170644,0.12207745390874446
welfare,5,mxbai-embed-large-v1,0.15384140672298513,0.0027815459945345743
welfare,5,nb-sbert-base,0.6278063491802819,0.21134905840391022
welfare,5,paraphrase-multilingual-MiniLM-L12-v2,0.37330065201294604,0.10030002181071596
welfare,5,paraphrase-multilingual-mpnet-base-v2,0.37330065201294604,0.10030002181071596
welfare,5,potion-base-2M,0.4183651222565776,0.08745411798997196
welfare,5,potion-base-4M,0.2567310785104799,0.019666131877491794
welfare,5,potion-base-8M,0.24414690654704616,0.01491614760236112
welfare,5,potion-multilingual-128M,0.7046194295709307,0.2424545830886388
welfare,5,snowflake-arctic-embed-l-v2.0,0.37330065201294604,0.10030002181071596
welfare,5,static-similarity-mrl-multilingual-v1,0.15594084275129216,0.023299365845399524
welfare,5,text-embedding-3-large,0.7635859097060504,0.4870025980125937
welfare,5,text-embedding-3-small,0.18575934615605447,0.014861977806993817
welfare,5,text-embedding-ada-002,0.6955910577221087,0.3842619304916216
welfare,5,tfidf-char35,0.8363961429358271,0.46269909750239036
welfare,5,xlm-roberta-base,0.17071550166525948,0.016881183432429028
welfare,5,xlm-roberta-large,0.2090459634731016,0.036927821812690616
welfare,9,EmbeddingGemma-Scandi-300m,0.691809008899066,0.43259525688255485
welfare,9,LaBSE,0.8731685885451483,0.7388573860434088
welfare,9,M2V_base_glove,0.1682048841489498,0.018992998659317743
welfare,9,M2V_base_glove_subword,0.2589697254227009,0.061298972143601964
welfare,9,M2V_base_output,0.2589697254227009,0.061298972143601964
welfare,9,Qwen3-Embedding-0.6B,0.7915052134049475,0.6368087794629502
welfare,9,Qwen3-Embedding-Scandi-0.6B,0.5429865997558703,0.3018965232029737
welfare,9,bge-m3,0.5552680804035097,0.2239034830155685
welfare,9,dfm-sentence-encoder-large,0.6601078911575601,0.35270786433669593
welfare,9,jaccard-binary,0.1659646327810367,0.01750335170564576
welfare,9,m2v-dfm-large,0.7803747019716065,0.35926870748299317
welfare,9,mmBERTscandi-base-embedding,0.5444689679979429,0.255647377905601
welfare,9,model2vecdk,0.743013996123628,0.51
welfare,9,model2vecdk-stem,0.7806432915694286,0.4595571854542962
welfare,9,multilingual-e5-base,0.4168042307135632,0.17535540710268127
welfare,9,multilingual-e5-large,0.4168042307135632,0.17535540710268127
welfare,9,multilingual-e5-large-instruct,0.7941191668906672,0.5272568732760358
welfare,9,multilingual-e5-small,0.5429865997558703,0.3018965232029737
welfare,9,mxbai-embed-large-v1,0.32658579508845287,0.09836643629229763
welfare,9,nb-sbert-base,0.3832269025413039,0.12192104014668735
welfare,9,paraphrase-multilingual-MiniLM-L12-v2,0.834828267515288,0.6806334806581693
welfare,9,paraphrase-multilingual-mpnet-base-v2,0.743013996123628,0.51
welfare,9,potion-base-2M,0.5444689679979429,0.255647377905601
welfare,9,potion-base-4M,0.5444689679979429,0.255647377905601
welfare,9,potion-base-8M,0.5444689679979429,0.255647377905601
welfare,9,potion-multilingual-128M,0.7806432915694286,0.4595571854542962
welfare,9,snowflake-arctic-embed-l-v2.0,0.49077064717487734,0.22888338763796107
welfare,9,static-similarity-mrl-multilingual-v1,0.2589697254227009,0.061298972143601964
welfare,9,text-embedding-3-large,0.8731685885451483,0.7388573860434088
welfare,9,text-embedding-3-small,0.5429865997558703,0.3018965232029737
welfare,9,text-embedding-ada-002,0.8731685885451483,0.7388573860434088
welfare,9,tfidf-char35,0.8314109067155464,0.582462213387257
welfare,9,xlm-roberta-base,0.5429865997558703,0.3018965232029737
welfare,9,xlm-roberta-large,0.5296370900957866,0.20083120551963926
rai,20,EmbeddingGemma-Scandi-300m,0.6953593863264703,0.22134292040248155
rai,20,LaBSE,0.3208281358201186,0.0581035783872387
rai,20,M2V_base_glove,0.1326105867317264,0.005148233623291319
rai,20,M2V_base_glove_subword,0.1326105867317264,0.005148233623291319
rai,20,M2V_base_output,0.1326105867317264,0.005148233623291319
rai,20,Qwen3-Embedding-0.6B,0.5601903482700794,0.12954650211571442
rai,20,Qwen3-Embedding-Scandi-0.6B,0.3121899613830189,0.049999999999999996
rai,20,bge-m3,0.3385835151542864,0.07142099119176483
rai,20,dfm-sentence-encoder-large,0.3189819431836199,0.053881330417246576
rai,20,jaccard-binary,0.29610282713807334,-0.013296212739403832
rai,20,m2v-dfm-large,0.7083718575233434,0.19911012235817577
rai,20,mmBERTscandi-base-embedding,0.3385835151542864,0.07142099119176483
rai,20,model2vecdk,0.2865360571588358,0.029410421329302876
rai,20,model2vecdk-stem,0.6570982632055269,0.11012235817575083
rai,20,multilingual-e5-base,0.3385835151542864,0.07142099119176483
rai,20,multilingual-e5-large,0.3189819431836199,0.053881330417246576
rai,20,multilingual-e5-large-instruct,0.3189819431836199,0.053881330417246576
rai,20,multilingual-e5-small,0.3385835151542864,0.07142099119176483
rai,20,mxbai-embed-large-v1,0.2146683349491328,0.019334837630403282
rai,20,nb-sbert-base,0.7534302375302715,0.30088141025641024
rai,20,paraphrase-multilingual-MiniLM-L12-v2,0.4705177809057227,0.004414261460101868
